order_item_id,order_id,product_id,quantity,unit_price
39280,13131,137,1,2413.55
39281,13131,200,3,45.44
39282,13131,115,2,1058.34
39283,13132,102,3,1088.46
39284,13132,145,3,1378.98
39285,13132,155,3,203.73
39286,13133,189,1,378.21
39287,13133,144,1,2079.4
39288,13134,197,1,59.89
39289,13135,195,3,60.45
39290,13136,131,1,1923.25
39291,13136,180,1,45.75
39292,13136,157,1,249.01
39293,13137,191,3,76.25
39294,13137,129,1,369.39
39295,13137,175,3,116.5
39296,13138,111,1,1343.47
39297,13139,122,1,1094.26
39298,13140,184,1,193.09
39299,13140,119,1,516.49
39300,13140,142,1,1640.74
39301,13141,106,1,1170.85
39302,13141,161,3,717.13
39303,13141,116,1,330.62
39304,13142,186,1,215.52
39305,13142,192,2,41.82
39306,13142,146,3,944.95
39307,13142,179,2,230.13
39308,13143,150,1,728.46
39309,13143,156,2,782.79
39310,13143,108,1,1187.38
39311,13144,165,3,658.44
39312,13144,170,1,193.03
39313,13145,187,3,489.72
39314,13145,131,1,1980.42
39315,13146,137,2,2438.97
39316,13146,106,3,1163.78
39317,13146,144,1,2122.46
39318,13146,199,1,19.7
39319,13146,135,1,1402.95
39320,13147,112,1,1223.52
39321,13147,131,2,1814.18
39322,13147,166,2,427.58
39323,13147,138,2,816.94
39324,13148,143,2,548.3
39325,13148,155,3,232.74
39326,13148,149,1,565.22
39327,13149,198,2,71.65
39328,13149,169,1,157.26
39329,13150,147,2,1541.21
39330,13151,115,2,1136.94
39331,13151,133,1,2327.76
39332,13152,170,2,182.5
39333,13152,135,2,1259.04
39334,13153,141,1,880.38
39335,13153,130,2,508.23
39336,13153,104,2,318.42
39337,13154,198,1,65.45
39338,13154,151,1,1448.0
39339,13154,154,1,671.94
39340,13155,129,2,353.07
39341,13155,154,3,775.89
39342,13155,180,1,47.58
39343,13156,140,1,2036.8
39344,13156,157,3,277.89
39345,13157,116,1,312.28
39346,13157,143,2,613.78
39347,13157,178,1,332.16
39348,13157,120,1,632.24
39349,13158,101,2,953.28
39350,13158,140,3,1884.9
39351,13158,132,1,2274.61
39352,13159,186,2,248.02
39353,13159,140,3,2070.09
39354,13159,194,1,108.62
39355,13159,178,2,305.33
39356,13160,149,2,594.43
39357,13160,155,2,223.93
39358,13160,114,3,273.86
39359,13160,150,1,816.72
39360,13161,153,2,828.19
39361,13161,200,1,47.27
39362,13161,153,1,783.94
39363,13161,137,2,2324.36
39364,13162,125,1,1103.52
39365,13162,122,2,1124.92
39366,13163,136,3,1023.85
39367,13163,196,1,132.47
39368,13164,146,3,884.01
39369,13164,168,3,196.85
39370,13164,175,1,105.88
39371,13165,133,3,2099.68
39372,13166,164,2,319.22
39373,13166,178,2,321.85
39374,13166,148,2,1069.62
39375,13166,177,1,282.86
39376,13167,193,1,111.17
39377,13167,112,3,1130.18
39378,13167,172,3,163.51
39379,13167,194,1,101.19
39380,13167,182,2,395.14
39381,13168,135,1,1220.83
39382,13168,141,2,882.67
39383,13168,114,1,305.35
39384,13168,127,1,453.88
39385,13168,161,1,722.21
39386,13169,154,2,707.76
39387,13170,183,3,488.61
39388,13170,170,1,196.34
39389,13171,112,3,1171.19
39390,13171,139,2,2299.65
39391,13171,125,1,1237.51
39392,13172,135,1,1218.99
39393,13172,151,1,1456.13
39394,13172,136,2,965.05
39395,13172,142,3,1504.53
39396,13172,115,2,1093.75
39397,13173,198,1,63.83
39398,13174,136,1,984.93
39399,13175,131,3,1967.44
39400,13175,109,3,322.27
39401,13175,130,1,578.37
39402,13175,182,2,444.83
39403,13175,195,3,68.86
39404,13176,113,2,395.05
39405,13176,188,3,615.38
39406,13177,190,1,206.39
39407,13178,198,2,71.25
39408,13179,151,1,1569.74
39409,13179,135,1,1335.04
39410,13179,108,1,1182.7
39411,13179,168,2,224.53
39412,13180,144,2,2104.79
39413,13180,184,3,186.3
39414,13181,119,1,526.14
39415,13181,163,2,725.69
39416,13182,101,2,1058.99
39417,13182,131,2,1948.45
39418,13182,113,2,377.38
39419,13182,130,2,576.39
39420,13182,168,2,193.82
39421,13183,158,2,254.98
39422,13183,127,1,451.86
39423,13183,126,3,319.22
39424,13183,165,3,687.7
39425,13183,152,2,1230.26
39426,13184,125,1,1127.12
39427,13184,196,2,128.0
39428,13184,181,3,420.75
39429,13184,191,3,80.08
39430,13184,160,3,245.68
39431,13185,133,3,2346.46
39432,13185,181,2,427.34
39433,13185,191,3,86.31
39434,13185,131,3,2007.93
39435,13185,149,3,585.02
39436,13186,140,2,2193.34
39437,13186,146,1,1015.41
39438,13187,131,1,1928.95
39439,13187,179,3,224.04
39440,13187,155,3,221.22
39441,13187,148,1,1048.71
39442,13187,103,2,551.72
39443,13188,198,3,72.14
39444,13189,123,1,1003.07
39445,13189,101,1,979.29
39446,13190,123,1,970.66
39447,13190,109,3,326.81
39448,13190,171,3,30.78
39449,13190,178,1,288.43
39450,13191,123,2,891.88
39451,13191,106,1,1276.35
39452,13191,115,1,1076.27
39453,13192,118,1,572.94
39454,13192,163,2,712.0
39455,13192,105,2,1445.79
39456,13192,124,2,1138.87
39457,13192,184,1,208.74
39458,13193,149,3,585.95
39459,13194,189,1,366.39
39460,13194,181,1,422.02
39461,13194,189,2,366.34
39462,13194,166,1,448.36
39463,13195,181,1,395.38
39464,13195,197,3,56.75
39465,13195,179,2,219.7
39466,13195,200,2,51.63
39467,13196,112,2,1093.76
39468,13196,105,2,1388.78
39469,13196,127,1,467.38
39470,13196,128,3,379.3
39471,13197,105,1,1366.05
39472,13197,190,1,195.01
39473,13198,148,3,1063.73
39474,13198,103,3,540.79
39475,13198,102,1,1093.64
39476,13198,170,2,197.8
39477,13199,147,3,1472.91
39478,13199,148,1,1066.14
39479,13199,118,1,553.88
39480,13199,112,1,1135.91
39481,13199,171,1,30.97
39482,13200,112,2,1185.72
39483,13201,155,2,231.71
39484,13201,118,3,582.27
39485,13201,108,3,1075.45
39486,13202,117,1,1062.53
39487,13202,194,1,115.94
39488,13203,109,2,321.06
39489,13204,183,3,548.49
39490,13204,117,2,961.84
39491,13204,133,3,2068.33
39492,13204,161,3,771.6
39493,13204,105,2,1295.77
39494,13205,198,3,62.77
39495,13205,151,1,1472.94
39496,13205,151,1,1603.71
39497,13206,142,3,1462.38
39498,13206,126,2,276.96
39499,13206,183,2,547.95
39500,13206,139,2,2122.09
39501,13206,155,3,221.83
39502,13207,159,3,540.12
39503,13207,108,1,1223.82
39504,13207,117,3,949.64
39505,13207,103,2,514.52
39506,13208,176,1,203.18
39507,13208,167,2,85.16
39508,13208,173,1,164.74
39509,13208,110,1,1052.47
39510,13208,163,2,697.09
39511,13209,115,1,1137.32
39512,13209,173,3,166.17
39513,13209,148,1,1058.89
39514,13209,130,3,539.36
39515,13209,166,3,392.19
39516,13210,125,3,1116.35
39517,13210,111,1,1252.33
39518,13210,170,3,203.84
39519,13210,157,2,251.11
39520,13210,185,2,533.93
39521,13211,131,2,1870.02
39522,13211,174,1,88.5
39523,13211,157,1,263.14
39524,13211,138,2,899.93
39525,13211,117,2,1074.82
39526,13212,106,3,1249.32
39527,13212,163,3,726.35
39528,13212,178,1,318.87
39529,13212,134,3,1804.47
39530,13212,133,1,2286.44
39531,13213,171,1,30.46
39532,13213,139,2,2218.8
39533,13213,127,1,472.89
39534,13213,185,3,541.04
39535,13213,128,2,405.9
39536,13214,190,3,185.45
39537,13214,158,1,268.49
39538,13214,126,1,298.11
39539,13215,147,1,1493.4
39540,13215,175,2,118.83
39541,13216,147,1,1611.2
39542,13216,117,2,1037.41
39543,13216,172,3,163.42
39544,13217,102,1,1014.36
39545,13217,137,2,2466.0
39546,13218,115,3,1148.82
39547,13218,196,2,130.68
39548,13218,144,1,1907.44
39549,13219,177,3,265.85
39550,13219,139,2,2143.28
39551,13219,110,3,969.87
39552,13219,138,2,914.32
39553,13220,190,1,200.76
39554,13220,149,1,534.67
39555,13220,133,2,2214.55
39556,13220,176,1,206.83
39557,13220,141,2,872.71
39558,13221,184,1,204.04
39559,13221,190,2,204.77
39560,13222,145,1,1566.98
39561,13222,180,1,46.02
39562,13222,174,3,87.73
39563,13223,115,3,1140.91
39564,13224,125,3,1192.37
39565,13225,144,3,2063.24
39566,13226,166,1,390.68
39567,13226,152,2,1267.12
39568,13226,138,2,905.65
39569,13226,181,2,395.44
39570,13226,129,1,353.07
39571,13227,135,3,1214.98
39572,13227,193,2,98.83
39573,13227,109,1,318.95
39574,13228,121,2,539.69
39575,13228,186,1,234.91
39576,13228,136,2,968.46
39577,13228,124,1,1169.1
39578,13228,147,3,1514.72
39579,13229,172,3,173.1
39580,13229,103,3,559.76
39581,13229,101,3,977.5
39582,13229,164,1,338.87
39583,13229,189,3,360.4
39584,13230,175,2,106.18
39585,13230,115,1,1179.05
39586,13231,112,1,1139.39
39587,13231,106,1,1293.42
39588,13231,177,1,261.56
39589,13232,119,2,489.17
39590,13233,106,3,1246.99
39591,13233,196,3,133.04
39592,13233,165,3,652.0
39593,13233,151,2,1498.09
39594,13233,176,3,203.17
39595,13234,188,3,583.58
39596,13235,135,3,1261.64
39597,13235,157,3,272.98
39598,13236,131,2,1882.95
39599,13236,171,1,27.04
39600,13236,132,1,2411.82
39601,13236,144,2,2003.01
39602,13236,108,3,1110.93
39603,13237,111,1,1321.92
39604,13238,142,3,1540.48
39605,13238,180,2,48.4
39606,13238,141,2,928.47
39607,13238,118,1,536.76
39608,13238,181,2,395.76
39609,13239,175,2,111.16
39610,13239,186,2,240.37
39611,13239,180,1,47.03
39612,13239,123,2,989.85
39613,13239,103,1,549.3
39614,13240,116,1,324.45
39615,13241,178,3,318.69
39616,13241,111,1,1334.76
39617,13241,146,3,945.96
39618,13241,148,2,1124.84
39619,13241,154,3,702.69
39620,13242,120,1,598.7
39621,13243,110,1,951.91
39622,13243,174,3,78.02
39623,13243,200,2,51.71
39624,13244,115,3,1155.49
39625,13245,181,2,398.07
39626,13245,132,1,2198.07
39627,13245,166,3,445.02
39628,13245,185,2,535.55
39629,13246,175,3,118.22
39630,13246,130,3,560.28
39631,13246,147,2,1489.98
39632,13246,108,3,1174.1
39633,13246,125,1,1241.35
39634,13247,178,1,301.55
39635,13247,126,2,321.63
39636,13247,113,1,381.78
39637,13247,197,1,59.42
39638,13247,112,3,1175.07
39639,13248,126,2,321.36
39640,13248,142,3,1615.97
39641,13248,138,3,892.27
39642,13248,156,2,828.3
39643,13248,108,3,1069.33
39644,13249,116,2,343.31
39645,13249,194,2,109.84
39646,13249,121,3,562.82
39647,13249,151,3,1459.34
39648,13249,118,1,531.54
39649,13250,116,2,296.58
39650,13251,183,2,515.75
39651,13251,170,1,204.8
39652,13251,102,2,1041.94
39653,13251,181,1,432.81
39654,13251,190,3,190.55
39655,13252,134,2,1801.33
39656,13252,143,2,582.13
39657,13252,109,2,354.43
39658,13252,111,2,1233.58
39659,13252,156,1,756.74
39660,13253,139,3,2208.59
39661,13253,180,3,50.38
39662,13253,173,3,170.37
39663,13254,124,1,1108.88
39664,13254,197,3,60.95
39665,13255,151,3,1532.02
39666,13255,152,1,1280.5
39667,13255,151,1,1395.86
39668,13256,118,3,572.84
39669,13256,191,3,81.16
39670,13256,120,1,641.62
39671,13256,159,1,502.93
39672,13256,166,3,419.23
39673,13257,199,1,18.62
39674,13257,147,3,1487.36
39675,13257,142,3,1616.89
39676,13258,196,1,134.2
39677,13258,149,1,557.65
39678,13259,151,1,1564.28
39679,13259,104,3,312.41
39680,13259,101,1,993.83
39681,13259,189,1,354.05
39682,13260,178,1,313.88
39683,13261,163,3,723.14
39684,13261,145,1,1496.87
39685,13262,141,1,905.98
39686,13262,105,1,1324.8
39687,13262,144,2,2086.05
39688,13262,114,3,312.39
39689,13262,180,2,48.74
39690,13263,123,1,1020.08
39691,13263,144,2,2070.14
39692,13263,176,1,197.3
39693,13263,181,1,421.17
39694,13264,101,2,1084.88
39695,13264,169,1,158.12
39696,13264,152,1,1352.07
39697,13264,118,3,569.64
39698,13264,166,3,412.97
39699,13265,146,3,924.39
39700,13266,127,2,469.61
39701,13267,194,1,104.04
39702,13267,142,3,1504.29
39703,13267,120,2,583.68
39704,13267,148,2,1196.44
39705,13267,124,1,1096.38
39706,13268,198,2,72.04
39707,13268,134,2,1716.68
39708,13269,122,1,1040.29
39709,13269,144,2,1917.74
39710,13270,142,1,1661.21
39711,13270,189,3,374.09
39712,13270,118,2,582.34
39713,13270,197,3,55.26
39714,13271,160,2,244.0
39715,13271,147,2,1494.39
39716,13271,175,3,111.59
39717,13272,185,3,553.71
39718,13272,159,2,518.34
39719,13272,142,3,1612.87
39720,13273,181,3,418.54
39721,13274,138,2,918.3
39722,13274,180,2,50.02
39723,13274,197,2,57.57
39724,13274,180,2,44.55
39725,13274,137,1,2300.61
39726,13275,185,3,539.49
39727,13275,171,2,27.9
39728,13276,105,1,1416.93
39729,13276,196,3,129.46
39730,13276,111,2,1189.04
39731,13277,174,3,88.51
39732,13277,119,1,476.11
39733,13277,174,3,79.37
39734,13277,157,1,273.75
39735,13278,123,1,1019.2
39736,13278,121,3,494.77
39737,13279,179,3,229.05
39738,13279,192,3,40.77
39739,13279,185,3,557.93
39740,13279,180,2,49.13
39741,13279,200,1,46.23
39742,13280,179,3,241.4
39743,13280,192,1,43.52
39744,13280,162,2,505.47
39745,13280,117,3,979.95
39746,13280,119,3,532.88
39747,13281,165,3,656.51
39748,13281,116,2,322.64
39749,13281,189,2,390.14
39750,13282,119,3,470.58
39751,13282,166,2,428.77
39752,13282,191,1,82.7
39753,13283,124,1,1186.05
39754,13283,182,1,400.88
39755,13283,187,3,462.29
39756,13283,132,2,2234.67
39757,13283,136,1,1084.88
39758,13284,174,2,83.67
39759,13284,110,3,1000.65
39760,13284,129,1,374.99
39761,13284,174,3,87.21
39762,13284,160,3,250.22
39763,13285,104,2,321.48
39764,13285,168,1,221.6
39765,13285,126,2,296.07
39766,13286,134,1,1703.24
39767,13286,104,2,289.94
39768,13286,144,1,2035.71
39769,13286,187,2,483.48
39770,13286,174,2,86.86
39771,13287,155,2,210.97
39772,13287,118,3,569.0
39773,13287,169,2,153.58
39774,13287,188,2,636.21
39775,13288,118,1,549.0
39776,13289,121,2,559.26
39777,13290,129,1,353.91
39778,13290,123,2,953.09
39779,13291,106,3,1193.63
39780,13291,195,3,68.36
39781,13292,196,1,123.5
39782,13292,110,3,953.76
39783,13292,161,2,740.71
39784,13292,155,3,220.56
39785,13292,143,3,618.04
39786,13293,109,2,317.48
39787,13293,196,1,132.51
39788,13294,185,2,525.49
39789,13294,109,2,335.81
39790,13295,152,2,1215.33
39791,13295,143,3,586.55
39792,13295,174,1,83.68
39793,13296,138,2,920.02
39794,13296,108,1,1145.32
39795,13297,180,1,49.71
39796,13298,147,1,1413.39
39797,13298,106,1,1261.44
39798,13298,145,2,1491.17
39799,13299,164,3,321.57
39800,13299,199,1,21.41
39801,13299,113,1,402.04
39802,13300,176,3,224.05
39803,13300,162,2,494.71
39804,13300,158,3,248.18
39805,13300,199,1,19.52
39806,13300,103,1,546.99
39807,13301,115,2,1137.27
39808,13302,200,3,46.85
39809,13303,189,2,385.92
39810,13303,170,3,182.37
39811,13304,109,3,349.41
39812,13304,142,1,1692.97
39813,13305,181,2,414.96
39814,13305,118,2,569.11
39815,13306,164,2,336.07
39816,13306,122,2,993.62
39817,13306,168,1,218.62
39818,13307,145,2,1560.85
39819,13307,119,2,472.91
39820,13308,182,3,438.67
39821,13308,131,1,1960.56
39822,13308,108,2,1096.97
39823,13308,118,2,503.52
39824,13308,145,3,1430.01
39825,13309,197,3,58.74
39826,13309,169,2,153.54
39827,13310,136,1,979.63
39828,13310,122,1,1101.75
39829,13311,112,1,1085.28
39830,13311,132,1,2327.55
39831,13312,179,2,212.94
39832,13312,130,1,573.3
39833,13313,140,3,2074.59
39834,13313,101,2,1058.37
39835,13313,111,3,1374.62
39836,13313,142,2,1672.68
39837,13313,105,1,1283.59
39838,13314,128,1,387.08
39839,13314,180,3,49.46
39840,13314,126,2,292.52
39841,13314,160,1,250.61
39842,13315,124,3,1221.92
39843,13315,111,1,1345.62
39844,13316,192,3,44.5
39845,13316,184,2,199.73
39846,13316,180,1,47.73
39847,13317,120,3,629.47
39848,13317,140,2,2060.99
39849,13317,124,3,1145.71
39850,13317,188,1,607.91
39851,13318,101,2,970.34
39852,13319,194,1,104.64
39853,13319,196,2,120.18
39854,13320,152,1,1294.91
39855,13320,151,1,1476.22
39856,13320,176,1,219.24
39857,13320,199,3,19.47
39858,13321,128,3,400.31
39859,13321,111,1,1220.22
39860,13321,106,1,1313.59
39861,13322,179,3,232.48
39862,13322,153,2,808.69
39863,13322,145,3,1448.18
39864,13322,153,1,754.16
39865,13323,109,1,343.57
39866,13323,119,2,508.07
39867,13323,118,3,579.97
39868,13324,167,1,84.74
39869,13324,140,2,2003.16
39870,13325,194,2,107.23
39871,13326,196,2,135.5
39872,13326,147,1,1615.91
39873,13326,162,2,511.06
39874,13327,107,1,974.55
39875,13328,178,1,315.61
39876,13329,180,2,50.39
39877,13329,110,3,921.97
39878,13330,196,1,131.35
39879,13331,164,2,302.28
39880,13331,165,3,642.61
39881,13331,136,3,988.67
39882,13331,192,3,39.41
39883,13332,161,1,750.41
39884,13332,175,1,119.27
39885,13332,153,1,809.86
39886,13332,168,3,202.28
39887,13333,183,2,473.9
39888,13333,123,3,921.1
39889,13333,158,2,271.11
39890,13333,160,2,254.69
39891,13334,194,1,110.62
39892,13334,109,1,317.0
39893,13334,134,3,1830.45
39894,13335,188,2,577.85
39895,13335,142,3,1471.62
39896,13336,159,1,549.91
39897,13337,170,2,201.89
39898,13337,182,3,426.22
39899,13337,161,1,773.06
39900,13337,196,3,135.62
39901,13337,151,1,1478.12
39902,13338,115,2,1135.04
39903,13338,163,1,674.05
39904,13338,120,3,616.82
39905,13338,155,1,218.92
39906,13338,181,1,414.68
39907,13339,171,3,28.85
39908,13340,147,1,1458.23
39909,13340,176,1,210.66
39910,13340,180,2,44.55
39911,13340,136,3,1104.17
39912,13341,160,1,225.08
39913,13341,147,1,1532.2
39914,13341,145,1,1429.89
39915,13341,181,3,441.51
39916,13342,166,3,395.28
39917,13342,179,2,228.74
39918,13342,190,1,188.91
39919,13343,170,3,182.41
39920,13343,158,2,266.45
39921,13344,158,2,269.26
39922,13345,157,3,261.92
39923,13345,105,2,1309.86
39924,13346,173,3,166.69
39925,13346,148,3,1133.46
39926,13346,113,1,392.12
39927,13346,172,1,172.19
39928,13347,179,3,224.08
39929,13348,136,2,1025.98
39930,13348,131,1,1971.04
39931,13348,146,3,936.2
39932,13349,132,1,2331.85
39933,13350,109,3,320.28
39934,13350,177,1,249.24
39935,13351,195,3,62.44
39936,13352,159,3,531.14
39937,13352,145,1,1420.32
39938,13352,118,3,547.77
39939,13352,150,2,805.03
39940,13352,193,1,111.38
39941,13353,155,3,211.34
39942,13354,186,1,247.31
39943,13354,169,3,168.81
39944,13354,153,3,815.23
39945,13354,166,2,405.09
39946,13355,194,1,111.5
39947,13356,160,2,228.49
39948,13357,186,1,244.51
39949,13357,168,3,223.73
39950,13358,196,3,123.77
39951,13358,171,1,29.64
39952,13358,198,2,71.8
39953,13358,130,2,516.91
39954,13359,126,2,294.11
39955,13359,107,3,939.79
39956,13359,172,3,161.08
39957,13360,178,3,313.07
39958,13360,122,3,1108.96
39959,13361,171,1,27.61
39960,13361,156,1,747.87
39961,13361,110,2,940.54
39962,13361,193,1,102.07
39963,13361,153,3,710.57
39964,13362,180,2,43.89
39965,13362,155,3,215.32
39966,13362,105,2,1288.2
39967,13362,164,3,320.01
39968,13363,136,3,992.07
39969,13363,136,1,1093.09
39970,13363,182,2,422.22
39971,13364,106,1,1219.51
39972,13364,190,2,189.47
39973,13364,131,2,1873.16
39974,13364,172,2,170.75
39975,13365,158,2,250.78
39976,13365,179,2,240.43
39977,13365,173,1,156.87
39978,13366,118,1,552.77
39979,13367,195,1,61.84
39980,13367,158,1,240.44
39981,13368,183,2,542.45
39982,13368,113,3,372.61
39983,13368,189,2,371.76
39984,13369,134,3,1721.73
39985,13369,148,2,1104.59
39986,13369,103,3,498.33
39987,13370,114,2,297.84
39988,13370,171,2,29.19
39989,13370,199,3,19.39
39990,13370,172,2,163.79
39991,13371,182,1,429.26
39992,13371,192,2,43.58
39993,13371,175,1,115.12
39994,13371,131,3,1780.55
39995,13371,114,3,303.38
39996,13372,145,3,1543.86
39997,13372,114,3,290.77
39998,13372,178,2,330.72
39999,13372,158,2,267.11
40000,13372,122,2,1044.91
40001,13373,189,3,363.95
40002,13373,175,1,113.36
40003,13373,117,2,952.95
40004,13373,156,1,740.03
40005,13373,181,3,437.85
40006,13374,122,3,1089.03
40007,13374,174,1,82.34
40008,13374,120,1,618.7
40009,13374,154,1,752.35
40010,13374,160,1,231.4
40011,13375,114,2,269.28
40012,13375,158,3,256.41
40013,13375,149,1,587.39
40014,13376,181,2,393.83
40015,13376,148,2,1066.6
40016,13376,104,2,282.51
40017,13376,178,3,305.94
40018,13377,103,2,495.93
40019,13377,152,2,1340.55
40020,13377,123,3,968.67
40021,13377,121,2,504.56
40022,13378,121,1,570.6
40023,13378,130,2,507.09
40024,13378,198,1,67.91
40025,13378,197,3,62.32
40026,13379,129,2,359.98
40027,13379,133,3,2164.63
40028,13379,154,3,776.13
40029,13379,149,3,558.76
40030,13379,117,1,1053.21
40031,13380,194,3,107.45
40032,13380,139,2,2162.38
40033,13380,144,1,2088.8
40034,13380,144,3,1983.72
40035,13381,168,2,203.48
40036,13381,119,1,528.31
40037,13381,150,1,719.43
40038,13381,193,1,109.46
40039,13382,136,3,970.18
40040,13382,200,3,46.97
40041,13382,188,1,611.54
40042,13382,109,1,318.52
40043,13383,101,1,1063.25
40044,13383,110,2,1063.62
40045,13384,193,3,109.19
40046,13384,182,3,411.31
40047,13384,126,1,304.41
40048,13384,172,2,152.57
40049,13384,200,1,52.3
40050,13385,123,1,997.45
40051,13386,105,2,1309.22
40052,13386,128,2,415.89
40053,13387,126,3,291.19
40054,13388,140,2,2018.54
40055,13389,104,3,281.09
40056,13389,155,1,225.78
40057,13389,198,3,65.7
40058,13390,135,2,1392.31
40059,13390,199,3,18.61
40060,13390,126,3,286.61
40061,13390,131,2,1867.85
40062,13391,162,1,513.69
40063,13391,154,3,746.01
40064,13391,124,1,1156.48
40065,13392,163,3,712.79
40066,13392,114,1,270.21
40067,13392,160,1,232.5
40068,13392,193,1,109.22
40069,13393,176,1,215.78
40070,13393,111,2,1205.72
40071,13393,188,3,566.47
40072,13393,177,2,263.91
40073,13394,121,3,510.73
40074,13394,167,1,77.9
40075,13394,163,2,706.52
40076,13394,118,2,520.27
40077,13395,107,1,884.14
40078,13396,134,3,1691.79
40079,13397,167,2,86.5
40080,13398,160,1,249.56
40081,13398,189,2,385.49
40082,13398,134,2,1808.86
40083,13399,151,2,1519.63
40084,13400,189,3,361.58
40085,13400,190,1,208.51
40086,13400,188,3,566.35
40087,13400,124,1,1154.76
40088,13401,114,2,271.7
40089,13401,167,2,77.47
40090,13401,142,2,1502.93
40091,13401,118,1,532.63
40092,13402,128,3,424.46
40093,13402,145,2,1579.42
40094,13403,195,1,63.66
40095,13403,156,3,835.35
40096,13403,121,2,551.74
40097,13403,133,2,2325.96
40098,13403,149,2,611.94
40099,13404,165,1,682.31
40100,13404,107,1,974.93
40101,13404,119,3,493.26
40102,13404,158,1,264.55
40103,13404,143,1,608.04
40104,13405,122,1,1088.19
40105,13405,117,2,1043.78
40106,13405,108,3,1194.85
40107,13405,169,3,159.9
40108,13405,158,3,261.19
40109,13406,178,3,316.81
40110,13406,101,3,960.23
40111,13407,105,2,1438.78
40112,13407,184,3,203.23
40113,13407,159,1,534.22
40114,13408,124,3,1268.67
40115,13408,108,1,1100.45
40116,13408,198,1,72.64
40117,13408,109,1,318.59
40118,13408,158,3,260.88
40119,13409,196,1,134.6
40120,13409,157,3,278.3
40121,13409,199,1,21.32
40122,13409,101,1,1096.82
40123,13410,121,2,512.44
40124,13410,108,1,1210.62
40125,13410,102,3,1099.19
40126,13410,198,1,66.17
40127,13410,115,1,1174.62
40128,13411,131,2,1751.83
40129,13411,159,3,506.0
40130,13411,153,3,765.73
40131,13411,158,1,270.79
40132,13412,114,1,287.69
40133,13412,194,2,104.86
40134,13412,122,3,1042.62
40135,13412,113,2,414.33
40136,13412,163,3,706.85
40137,13413,121,1,524.91
40138,13413,161,2,780.98
40139,13413,192,1,42.44
40140,13413,142,3,1608.23
40141,13413,130,1,519.44
40142,13414,120,2,651.79
40143,13415,126,3,315.69
40144,13415,192,2,40.15
40145,13415,161,1,801.02
40146,13415,167,1,83.75
40147,13416,189,2,359.11
40148,13416,116,1,321.52
40149,13416,119,1,497.24
40150,13416,136,1,1073.27
40151,13416,150,1,704.84
40152,13417,187,2,461.56
40153,13418,139,1,2302.33
40154,13418,126,2,302.74
40155,13418,155,3,230.04
40156,13418,143,1,616.71
40157,13418,174,3,87.68
40158,13419,114,2,307.61
40159,13420,185,2,531.86
40160,13420,185,1,551.88
40161,13420,144,1,2072.8
40162,13420,197,1,59.64
40163,13420,151,2,1464.62
40164,13421,121,3,538.85
40165,13421,188,3,577.72
40166,13421,115,2,1172.12
40167,13421,169,3,161.18
40168,13421,177,3,277.22
40169,13422,145,1,1590.43
40170,13422,160,1,221.18
40171,13422,110,2,968.32
40172,13422,126,2,316.38
40173,13423,101,1,1040.65
40174,13423,110,1,979.73
40175,13423,127,3,458.67
40176,13423,168,3,206.71
40177,13423,111,2,1315.49
40178,13424,114,3,276.0
40179,13424,136,1,1069.11
40180,13424,176,2,223.49
40181,13425,148,2,1125.7
40182,13426,141,1,916.41
40183,13426,166,1,399.84
40184,13427,167,3,79.65
40185,13427,193,1,102.34
40186,13428,200,2,51.56
40187,13428,175,1,112.47
40188,13429,177,2,281.69
40189,13429,169,1,154.91
40190,13430,136,1,990.73
40191,13430,120,1,601.0
40192,13430,140,3,2195.98
40193,13431,184,3,207.04
40194,13431,130,1,502.69
40195,13431,174,2,78.02
40196,13432,139,3,2342.62
40197,13432,196,2,132.59
40198,13432,178,3,321.89
40199,13432,179,3,243.82
40200,13432,104,1,305.19
40201,13433,152,2,1302.81
40202,13433,170,1,183.34
40203,13433,129,1,387.51
40204,13433,126,1,314.8
40205,13433,140,3,2105.46
40206,13434,165,3,640.99
40207,13435,125,2,1098.55
40208,13436,107,2,1016.27
40209,13436,103,3,491.03
40210,13437,191,3,79.95
40211,13437,153,3,752.78
40212,13438,134,1,1700.69
40213,13438,134,2,1816.66
40214,13439,107,1,894.86
40215,13440,180,1,49.99
40216,13440,110,3,1017.96
40217,13440,182,2,433.48
40218,13440,177,3,253.17
40219,13441,176,1,222.37
40220,13441,107,3,900.69
40221,13441,155,1,212.36
40222,13442,109,3,316.25
40223,13442,162,3,461.36
40224,13442,185,3,532.06
40225,13442,160,1,228.02
40226,13442,187,3,473.19
40227,13443,150,2,758.66
40228,13444,117,2,958.61
40229,13444,123,3,954.0
40230,13444,149,3,602.46
40231,13444,139,1,2251.28
40232,13444,144,1,1957.23
40233,13445,151,1,1423.43
40234,13446,141,3,907.06
40235,13446,153,2,827.96
40236,13446,169,1,154.73
40237,13446,149,1,580.17
40238,13446,112,3,1078.52
40239,13447,179,3,214.04
40240,13447,126,2,301.6
40241,13447,190,2,188.4
40242,13448,189,1,359.38
40243,13449,194,3,115.43
40244,13450,171,3,30.91
40245,13450,108,3,1181.31
40246,13451,106,1,1272.75
40247,13451,183,2,496.63
40248,13452,117,3,998.89
40249,13452,186,3,226.03
40250,13453,158,1,254.84
40251,13453,121,1,571.3
40252,13454,179,3,229.79
40253,13454,163,3,683.91
40254,13454,103,2,526.58
40255,13454,189,2,345.13
40256,13455,118,1,557.94
40257,13455,108,1,1104.63
