order_id,customer_id,order_date,payment_method,order_status
12675,2445,2025-01-08,Bank Transfer,Completed
12676,576,2025-01-06,PayPal,Completed
12677,4645,2025-04-29,Invoice,Cancelled
12678,2254,2023-06-06,PayPal,Completed
12679,4187,2025-03-10,Bank Transfer,Completed
12680,4284,2024-03-12,PayPal,Completed
12681,1662,2024-11-20,PayPal,Returned
12682,2669,2025-07-19,PayPal,Completed
12683,3393,2025-05-19,PayPal,Cancelled
12684,379,2023-08-02,Bank Transfer,Completed
12685,495,2025-01-31,Credit Card,Completed
12686,4753,2025-12-14,Bank Transfer,Completed
12687,791,2023-10-05,Credit Card,Returned
12688,2222,2025-09-28,PayPal,Completed
12689,2407,2025-05-16,Invoice,Completed
12690,2990,2025-07-19,Bank Transfer,Completed
12691,3552,2024-03-14,Bank Transfer,Completed
12692,4095,2024-03-21,Invoice,Completed
12693,2205,2025-11-09,Bank Transfer,Completed
12694,2811,2024-06-13,Credit Card,Completed
12695,4787,2023-04-29,Invoice,Cancelled
12696,1673,2025-02-11,Invoice,Completed
12697,2642,2023-08-12,Bank Transfer,Completed
12698,151,2025-08-08,PayPal,Completed
12699,1448,2025-03-23,Invoice,Returned
12700,797,2025-10-17,Invoice,Completed
12701,3855,2025-07-29,Invoice,Completed
12702,2722,2023-07-22,PayPal,Completed
12703,691,2024-07-08,Bank Transfer,Completed
12704,1422,2025-07-20,PayPal,Completed
12705,4144,2024-08-19,Credit Card,Completed
12706,4624,2025-12-16,Bank Transfer,Completed
12707,3428,2025-06-15,Invoice,Completed
12708,2917,2023-02-02,PayPal,Completed
12709,580,2025-10-22,Bank Transfer,Completed
12710,2847,2023-07-02,Credit Card,Completed
12711,4483,2023-09-08,PayPal,Cancelled
12712,739,2025-06-14,Credit Card,Completed
12713,3021,2025-10-09,Bank Transfer,Completed
12714,3883,2024-12-12,PayPal,Completed
12715,1864,2024-03-22,PayPal,Completed
12716,2526,2024-06-03,Invoice,Completed
12717,1316,2024-05-24,PayPal,Completed
12718,4118,2024-05-05,Invoice,Returned
12719,3572,2024-01-20,Invoice,Completed
12720,1526,2025-02-20,PayPal,Completed
12721,3422,2025-11-06,Credit Card,Returned
12722,131,2024-04-12,Invoice,Completed
12723,260,2023-11-16,PayPal,Completed
12724,3839,2025-09-15,PayPal,Completed
12725,553,2025-06-21,Credit Card,Completed
12726,3203,2025-11-23,Credit Card,Completed
12727,441,2023-10-20,PayPal,Completed
12728,2407,2023-09-14,PayPal,Completed
12729,4178,2024-12-15,Bank Transfer,Completed
12730,4085,2025-02-26,PayPal,Completed
12731,1720,2024-11-01,Bank Transfer,Completed
12732,1470,2025-02-09,Bank Transfer,Completed
12733,4777,2023-11-09,Bank Transfer,Completed
12734,3281,2024-10-31,Bank Transfer,Returned
12735,635,2025-04-07,Invoice,Completed
12736,1711,2024-09-06,Invoice,Completed
12737,69,2025-04-26,Credit Card,Completed
12738,4036,2024-09-28,Invoice,Completed
12739,742,2024-05-13,PayPal,Completed
12740,705,2024-04-08,Invoice,Returned
12741,4361,2024-08-12,Bank Transfer,Completed
12742,3384,2023-02-18,PayPal,Returned
12743,656,2025-04-16,PayPal,Completed
12744,4822,2025-09-21,Credit Card,Completed
12745,2044,2024-06-07,Credit Card,Completed
12746,4769,2023-03-31,Bank Transfer,Completed
12747,4427,2025-12-24,Invoice,Completed
12748,4395,2024-02-19,PayPal,Completed
12749,568,2023-08-15,Credit Card,Completed
12750,2183,2024-06-24,Credit Card,Completed
12751,1473,2025-06-18,PayPal,Completed
12752,2350,2024-03-28,PayPal,Completed
12753,1111,2025-01-13,PayPal,Returned
12754,751,2024-08-17,Invoice,Completed
12755,4495,2023-07-31,Credit Card,Completed
12756,631,2024-05-09,Bank Transfer,Completed
12757,1460,2025-06-05,Credit Card,Completed
12758,3478,2025-02-24,Credit Card,Completed
12759,4455,2023-08-04,PayPal,Completed
12760,2133,2023-10-16,PayPal,Completed
12761,885,2025-03-22,Bank Transfer,Completed
12762,810,2025-08-23,Credit Card,Completed
12763,2525,2024-06-01,Invoice,Completed
12764,176,2025-02-05,Invoice,Completed
12765,2780,2023-10-29,Bank Transfer,Completed
12766,4553,2024-04-17,Bank Transfer,Completed
12767,4700,2023-02-12,PayPal,Completed
12768,2944,2025-07-14,Credit Card,Completed
12769,2946,2024-07-31,PayPal,Completed
12770,352,2025-08-26,Bank Transfer,Completed
12771,4224,2025-05-22,Credit Card,Completed
12772,2312,2025-09-06,Credit Card,Completed
12773,2423,2024-03-18,Bank Transfer,Completed
12774,4347,2023-11-14,Invoice,Completed
12775,2426,2025-12-16,Invoice,Completed
12776,3881,2025-05-30,Invoice,Completed
12777,4600,2025-09-11,Credit Card,Completed
12778,4289,2023-01-28,PayPal,Cancelled
12779,273,2024-06-06,PayPal,Completed
12780,2716,2025-06-21,Credit Card,Completed
12781,3667,2023-05-25,Bank Transfer,Completed
12782,4521,2025-01-05,Bank Transfer,Completed
12783,4608,2024-09-02,PayPal,Completed
12784,3314,2023-02-07,Bank Transfer,Completed
12785,1481,2024-01-10,PayPal,Completed
12786,3814,2024-03-17,Bank Transfer,Completed
12787,4763,2023-07-21,PayPal,Returned
12788,2823,2025-03-14,Bank Transfer,Completed
12789,579,2024-01-19,Bank Transfer,Completed
12790,561,2024-03-09,Invoice,Completed
12791,2774,2025-11-05,Credit Card,Completed
12792,4122,2024-10-16,Invoice,Completed
12793,597,2024-07-21,Invoice,Completed
12794,2208,2025-06-05,Bank Transfer,Completed
12795,4513,2025-11-11,PayPal,Completed
12796,3251,2023-02-23,Credit Card,Completed
12797,4628,2024-09-24,PayPal,Completed
12798,4755,2025-02-22,Invoice,Completed
12799,1270,2024-04-25,Bank Transfer,Completed
12800,3320,2025-07-18,Invoice,Completed
12801,739,2025-12-16,Credit Card,Completed
12802,2150,2025-11-30,Bank Transfer,Completed
12803,2573,2024-02-23,Bank Transfer,Completed
12804,737,2023-12-28,Invoice,Completed
12805,2636,2025-12-08,Credit Card,Completed
12806,4623,2024-10-06,Credit Card,Completed
12807,1120,2023-12-09,Credit Card,Completed
12808,3434,2025-05-20,PayPal,Returned
12809,157,2024-03-17,Invoice,Completed
12810,2541,2024-02-24,PayPal,Completed
12811,4223,2025-10-21,PayPal,Completed
12812,1134,2023-10-15,Invoice,Returned
12813,131,2023-05-02,Bank Transfer,Completed
12814,4209,2024-02-27,Credit Card,Completed
12815,4801,2025-02-18,Invoice,Cancelled
12816,1108,2023-08-09,Credit Card,Completed
12817,2019,2024-10-22,PayPal,Completed
12818,4754,2025-03-10,Invoice,Completed
12819,1084,2025-09-24,Bank Transfer,Completed
12820,471,2024-01-01,Credit Card,Completed
12821,3707,2025-08-27,PayPal,Completed
12822,4295,2024-01-08,Bank Transfer,Completed
12823,1282,2025-04-23,Bank Transfer,Returned
12824,1135,2024-09-04,Bank Transfer,Completed
12825,2132,2023-07-26,Bank Transfer,Completed
12826,2045,2025-05-27,Invoice,Returned
12827,1448,2023-12-19,PayPal,Completed
12828,2075,2023-11-05,PayPal,Completed
12829,1672,2024-06-11,PayPal,Cancelled
12830,2103,2025-04-02,PayPal,Completed
12831,418,2024-01-07,Invoice,Completed
12832,473,2023-11-13,Credit Card,Completed
12833,548,2023-01-22,PayPal,Completed
12834,3484,2024-10-22,Credit Card,Completed
12835,932,2024-09-01,Credit Card,Completed
12836,3391,2024-01-07,Invoice,Completed
12837,1201,2023-04-13,Bank Transfer,Completed
12838,2960,2024-09-02,Invoice,Returned
12839,551,2025-08-01,Invoice,Completed
12840,2456,2025-05-28,Credit Card,Returned
12841,984,2025-10-05,Bank Transfer,Completed
12842,4177,2023-01-21,Credit Card,Completed
12843,4330,2025-12-13,PayPal,Completed
12844,1337,2024-05-22,Bank Transfer,Completed
12845,1469,2025-12-26,Bank Transfer,Completed
12846,2257,2024-02-03,Credit Card,Completed
12847,1848,2024-10-21,PayPal,Completed
12848,2044,2024-06-06,Bank Transfer,Completed
12849,2574,2024-06-08,Invoice,Returned
12850,2678,2025-09-18,Credit Card,Completed
12851,3280,2025-06-25,Bank Transfer,Completed
12852,2217,2025-12-27,Credit Card,Completed
12853,463,2025-02-25,PayPal,Completed
12854,2181,2024-10-12,PayPal,Returned
12855,2500,2023-06-14,Bank Transfer,Returned
12856,2795,2025-12-30,PayPal,Returned
12857,1385,2024-12-23,PayPal,Completed
12858,2820,2025-05-15,Invoice,Completed
12859,3288,2024-08-07,Credit Card,Completed
12860,437,2024-12-20,Bank Transfer,Completed
12861,1224,2025-11-29,PayPal,Cancelled
12862,1026,2023-10-22,Bank Transfer,Completed
12863,281,2024-03-26,PayPal,Completed
12864,3551,2023-09-27,PayPal,Completed
12865,1934,2025-08-05,Bank Transfer,Completed
12866,4407,2023-04-28,Invoice,Cancelled
12867,2473,2023-05-31,Bank Transfer,Completed
12868,1162,2024-04-02,PayPal,Completed
12869,418,2024-11-25,Invoice,Completed
12870,2868,2024-08-06,PayPal,Completed
12871,2017,2023-03-29,PayPal,Completed
12872,849,2025-12-08,Invoice,Cancelled
12873,1329,2025-12-05,PayPal,Completed
12874,3886,2024-03-11,Invoice,Returned
12875,467,2025-06-11,Credit Card,Completed
12876,628,2025-01-17,Bank Transfer,Completed
12877,2949,2024-01-12,Credit Card,Completed
12878,3696,2024-02-17,PayPal,Completed
12879,513,2024-11-09,Credit Card,Completed
12880,536,2024-08-21,PayPal,Completed
12881,1599,2024-03-24,Credit Card,Cancelled
12882,3148,2025-08-18,Bank Transfer,Completed
12883,4767,2024-11-01,Credit Card,Completed
12884,2723,2025-04-04,Bank Transfer,Completed
12885,719,2023-11-19,Invoice,Completed
12886,3524,2024-12-10,Credit Card,Completed
12887,3702,2024-04-25,PayPal,Completed
12888,4495,2024-12-04,Credit Card,Completed
12889,2282,2025-07-25,PayPal,Completed
12890,95,2025-07-15,Bank Transfer,Completed
12891,479,2024-06-06,Bank Transfer,Completed
12892,2420,2025-05-09,PayPal,Completed
12893,4004,2025-11-29,Credit Card,Completed
12894,2104,2025-03-09,PayPal,Completed
12895,4867,2023-09-21,Invoice,Completed
12896,789,2025-04-26,Bank Transfer,Completed
12897,3728,2023-07-09,Invoice,Completed
12898,3896,2025-10-15,Bank Transfer,Completed
12899,4450,2024-11-27,Bank Transfer,Completed
12900,3680,2024-07-12,Bank Transfer,Completed
12901,4671,2023-04-19,Invoice,Completed
12902,2052,2024-07-07,PayPal,Completed
12903,4030,2025-11-07,PayPal,Completed
12904,2955,2023-02-14,PayPal,Completed
12905,1317,2024-10-25,PayPal,Returned
12906,1867,2025-11-23,Invoice,Completed
12907,2942,2024-07-24,Invoice,Completed
12908,2207,2024-09-01,Invoice,Completed
12909,1178,2025-01-17,Bank Transfer,Completed
12910,148,2024-10-11,Invoice,Completed
12911,4072,2023-10-25,Bank Transfer,Returned
12912,1598,2023-02-09,Bank Transfer,Completed
12913,2137,2025-02-21,Bank Transfer,Completed
12914,4082,2025-11-17,Bank Transfer,Completed
12915,1873,2023-07-12,PayPal,Completed
12916,1671,2023-12-12,Invoice,Completed
12917,1381,2024-06-25,PayPal,Completed
12918,1084,2025-08-19,Bank Transfer,Completed
12919,2665,2024-02-27,Bank Transfer,Completed
12920,1458,2025-10-24,Credit Card,Cancelled
12921,613,2023-04-16,Credit Card,Completed
12922,3017,2025-11-29,Invoice,Cancelled
12923,2789,2024-12-29,Invoice,Completed
12924,876,2025-04-07,Bank Transfer,Completed
12925,1078,2024-06-22,PayPal,Returned
12926,501,2025-07-26,Invoice,Completed
12927,574,2023-10-22,PayPal,Completed
12928,4812,2023-04-05,Credit Card,Returned
12929,1944,2024-07-25,Invoice,Completed
12930,285,2025-09-28,Bank Transfer,Completed
12931,1128,2025-07-02,Credit Card,Returned
12932,3775,2024-11-28,Invoice,Completed
12933,3270,2025-01-10,PayPal,Completed
12934,3431,2023-08-21,Bank Transfer,Completed
12935,2367,2025-09-17,Credit Card,Returned
12936,4533,2025-07-31,Bank Transfer,Completed
12937,3130,2025-04-05,PayPal,Completed
12938,4002,2024-10-15,Bank Transfer,Completed
12939,2891,2025-12-12,Bank Transfer,Completed
12940,275,2025-10-21,PayPal,Completed
12941,1301,2025-03-26,Credit Card,Completed
12942,2614,2024-06-27,Bank Transfer,Cancelled
12943,2647,2025-03-02,PayPal,Completed
12944,1982,2025-01-14,PayPal,Completed
12945,1264,2024-07-23,Bank Transfer,Completed
12946,2455,2024-04-12,PayPal,Completed
12947,3145,2024-08-07,PayPal,Cancelled
12948,4480,2025-01-12,PayPal,Completed
12949,1462,2024-09-01,Credit Card,Completed
12950,279,2024-02-19,Credit Card,Completed
12951,2912,2025-07-08,Credit Card,Completed
12952,1324,2024-12-08,Credit Card,Completed
12953,1062,2023-05-07,Bank Transfer,Completed
12954,873,2024-06-23,Invoice,Completed
12955,119,2025-10-26,Bank Transfer,Completed
12956,450,2025-07-03,Credit Card,Completed
12957,3813,2024-05-01,Credit Card,Returned
12958,4323,2025-11-27,PayPal,Completed
12959,410,2023-05-22,Invoice,Completed
12960,2175,2025-12-10,Credit Card,Returned
12961,4117,2024-01-24,Credit Card,Completed
12962,2850,2023-01-20,Credit Card,Returned
12963,4148,2024-09-07,Bank Transfer,Completed
12964,2505,2024-06-12,Credit Card,Completed
12965,1664,2024-12-14,Bank Transfer,Completed
12966,11,2025-08-09,PayPal,Returned
12967,4999,2025-09-18,PayPal,Completed
12968,2555,2024-07-31,Bank Transfer,Cancelled
12969,4849,2024-09-03,PayPal,Cancelled
12970,1143,2023-09-21,PayPal,Completed
12971,4670,2023-04-03,Credit Card,Completed
12972,4576,2025-03-23,Invoice,Returned
12973,1574,2023-05-02,PayPal,Cancelled
12974,3549,2025-06-13,PayPal,Completed
12975,2908,2024-12-14,Credit Card,Completed
12976,4619,2023-11-28,Bank Transfer,Completed
12977,319,2024-12-14,Invoice,Returned
12978,2759,2023-11-12,Credit Card,Completed
12979,423,2024-09-13,Invoice,Returned
12980,3758,2025-08-11,Invoice,Completed
12981,1206,2024-10-10,PayPal,Completed
12982,1713,2023-09-22,Bank Transfer,Completed
12983,4044,2025-06-04,Bank Transfer,Returned
12984,1551,2023-11-16,PayPal,Cancelled
12985,2234,2025-06-18,Invoice,Completed
12986,2665,2024-10-31,PayPal,Completed
12987,405,2024-10-01,Bank Transfer,Completed
12988,2047,2025-09-26,Bank Transfer,Completed
12989,3296,2025-05-22,Bank Transfer,Completed
12990,4860,2023-03-09,PayPal,Completed
12991,1646,2024-03-30,Invoice,Returned
12992,1871,2025-10-14,Invoice,Completed
12993,3139,2023-02-08,Bank Transfer,Completed
12994,338,2024-12-18,PayPal,Completed
12995,3923,2025-06-08,Invoice,Completed
12996,4847,2025-03-05,Invoice,Returned
12997,1829,2025-07-07,Invoice,Completed
12998,2812,2025-06-06,Credit Card,Completed
12999,1845,2025-05-07,Invoice,Returned
13000,1444,2025-08-31,Credit Card,Completed
13001,2785,2025-03-27,Bank Transfer,Completed
13002,1224,2024-08-02,Invoice,Completed
13003,738,2024-10-22,PayPal,Completed
13004,291,2025-05-29,PayPal,Completed
13005,1253,2025-10-19,Invoice,Completed
13006,811,2024-03-02,Bank Transfer,Completed
13007,887,2024-05-23,Bank Transfer,Completed
13008,1179,2025-11-23,Invoice,Completed
13009,4012,2025-01-17,Bank Transfer,Completed
13010,4745,2023-11-08,PayPal,Completed
13011,418,2025-04-12,PayPal,Completed
13012,2645,2025-12-26,Credit Card,Completed
13013,1785,2025-09-01,Credit Card,Completed
13014,2281,2025-06-24,PayPal,Completed
13015,4842,2023-12-09,PayPal,Completed
13016,4802,2025-10-18,Bank Transfer,Completed
13017,377,2024-12-04,Bank Transfer,Completed
13018,3184,2025-10-30,PayPal,Cancelled
13019,265,2024-05-09,Invoice,Completed
13020,3820,2023-04-28,PayPal,Cancelled
13021,211,2024-10-27,Bank Transfer,Cancelled
13022,4543,2024-02-28,PayPal,Completed
13023,972,2025-05-28,Bank Transfer,Completed
13024,2653,2025-12-08,PayPal,Completed
13025,1465,2025-05-06,Credit Card,Returned
13026,2904,2025-10-28,Bank Transfer,Completed
13027,1497,2024-09-30,Bank Transfer,Completed
13028,1608,2025-07-17,PayPal,Completed
13029,162,2025-09-19,PayPal,Completed
13030,2174,2025-05-24,Bank Transfer,Completed
13031,3053,2024-11-21,PayPal,Completed
13032,2904,2025-03-09,Credit Card,Completed
13033,2944,2025-05-15,Invoice,Completed
13034,94,2024-02-04,Credit Card,Completed
13035,3769,2025-08-20,Invoice,Completed
13036,2211,2025-12-04,Invoice,Completed
13037,2784,2024-10-14,Bank Transfer,Completed
13038,2186,2025-05-15,Credit Card,Returned
13039,3006,2025-06-16,Credit Card,Completed
13040,3251,2025-04-10,PayPal,Completed
13041,3545,2024-12-20,Invoice,Completed
13042,2392,2025-10-23,Bank Transfer,Completed
13043,844,2024-09-25,Credit Card,Completed
13044,1466,2023-04-26,Credit Card,Completed
13045,3587,2025-09-20,PayPal,Completed
13046,4467,2025-04-21,Invoice,Completed
13047,871,2025-09-24,Bank Transfer,Completed
13048,2314,2023-09-04,Invoice,Completed
13049,4071,2023-03-05,PayPal,Completed
13050,85,2025-11-25,Invoice,Returned
13051,1253,2023-09-20,Invoice,Completed
13052,1774,2025-08-20,Credit Card,Completed
13053,3577,2025-09-01,PayPal,Completed
13054,2698,2025-05-22,Credit Card,Completed
13055,217,2023-08-23,PayPal,Completed
13056,4711,2025-04-15,Bank Transfer,Completed
13057,4222,2025-10-30,Invoice,Cancelled
13058,1528,2024-08-29,Credit Card,Completed
13059,221,2024-08-15,PayPal,Completed
13060,3930,2024-09-18,Invoice,Completed
13061,4290,2023-06-01,Invoice,Cancelled
13062,388,2025-11-01,Invoice,Completed
13063,2510,2025-10-12,Credit Card,Completed
13064,2258,2025-12-30,PayPal,Cancelled
13065,2135,2025-01-25,Bank Transfer,Completed
13066,1204,2025-06-29,Invoice,Completed
13067,2847,2023-12-03,Invoice,Completed
13068,2731,2025-04-15,Bank Transfer,Completed
13069,1133,2025-03-30,Credit Card,Completed
13070,2267,2025-11-06,Invoice,Completed
13071,3910,2025-09-08,Invoice,Completed
13072,160,2025-11-27,Invoice,Returned
13073,202,2025-10-12,Credit Card,Completed
13074,2700,2025-10-12,Bank Transfer,Completed
13075,834,2023-04-30,Credit Card,Completed
13076,4747,2025-09-22,PayPal,Cancelled
13077,962,2025-02-19,Bank Transfer,Completed
13078,2127,2024-07-07,Bank Transfer,Completed
13079,44,2023-04-18,Credit Card,Completed
13080,774,2025-04-24,PayPal,Completed
13081,42,2024-05-07,Invoice,Completed
13082,3984,2024-10-17,Credit Card,Completed
13083,3220,2025-04-28,Credit Card,Completed
13084,2418,2025-11-12,Bank Transfer,Completed
13085,3443,2025-09-03,PayPal,Completed
13086,4309,2024-09-27,Bank Transfer,Completed
13087,3102,2024-07-15,Bank Transfer,Completed
13088,4656,2024-01-15,PayPal,Completed
13089,4587,2024-06-27,Credit Card,Completed
13090,1937,2023-07-20,PayPal,Completed
13091,1613,2025-12-15,Credit Card,Returned
13092,4681,2025-01-12,Credit Card,Completed
13093,1990,2023-08-17,Credit Card,Completed
13094,1803,2024-06-05,PayPal,Completed
13095,3441,2024-12-19,Credit Card,Completed
13096,3647,2024-12-09,PayPal,Completed
13097,4238,2023-03-14,Bank Transfer,Completed
13098,3012,2025-12-04,PayPal,Completed
13099,2974,2024-03-06,PayPal,Completed
13100,4620,2023-02-04,Invoice,Completed
13101,890,2023-05-22,PayPal,Completed
13102,2174,2025-01-19,Bank Transfer,Completed
13103,1775,2023-09-03,Bank Transfer,Completed
13104,3673,2023-03-24,Invoice,Completed
13105,3266,2024-07-06,Credit Card,Completed
13106,4870,2025-03-06,Bank Transfer,Completed
13107,1919,2023-07-21,Bank Transfer,Completed
13108,1966,2024-04-19,Bank Transfer,Completed
13109,107,2024-08-20,Credit Card,Completed
13110,3611,2023-10-10,PayPal,Returned
13111,2812,2024-11-19,Credit Card,Completed
13112,3200,2023-06-06,Bank Transfer,Returned
13113,3717,2023-04-01,PayPal,Completed
13114,4489,2024-11-30,Credit Card,Completed
13115,2247,2024-01-27,Invoice,Completed
13116,1762,2023-06-23,Bank Transfer,Completed
13117,3002,2024-08-27,Invoice,Completed
13118,2721,2025-11-14,Bank Transfer,Completed
13119,2501,2025-06-05,Invoice,Completed
13120,1742,2025-08-25,Invoice,Completed
13121,252,2025-10-15,Invoice,Completed
13122,2447,2025-12-16,Credit Card,Returned
13123,280,2025-07-10,Credit Card,Returned
13124,3429,2025-02-20,Bank Transfer,Returned
13125,4557,2024-06-19,Bank Transfer,Returned
13126,11,2023-11-11,Bank Transfer,Completed
13127,4995,2025-05-02,Invoice,Completed
13128,2604,2025-12-29,Invoice,Completed
13129,3561,2024-10-17,Bank Transfer,Completed
13130,3500,2025-06-04,Credit Card,Completed
13131,1715,2024-11-11,PayPal,Completed
13132,3489,2024-09-05,Invoice,Completed
13133,4609,2024-08-11,Bank Transfer,Completed
13134,523,2024-11-18,Credit Card,Returned
13135,4088,2024-06-21,Bank Transfer,Completed
13136,4120,2025-06-27,Invoice,Completed
13137,1987,2025-10-17,Credit Card,Completed
13138,2928,2025-10-25,PayPal,Completed
13139,2524,2023-12-29,Credit Card,Completed
13140,1339,2025-11-03,Credit Card,Completed
13141,4981,2024-05-22,Invoice,Cancelled
13142,4304,2024-04-15,Bank Transfer,Completed
13143,4013,2025-06-07,Credit Card,Completed
13144,2413,2024-04-09,Credit Card,Completed
13145,3968,2023-04-12,Bank Transfer,Cancelled
13146,812,2024-06-29,Invoice,Completed
13147,3430,2025-06-02,PayPal,Completed
13148,705,2024-05-05,Bank Transfer,Completed
13149,4790,2025-03-12,Credit Card,Completed
13150,3914,2025-04-09,PayPal,Returned
13151,3053,2025-06-13,Invoice,Completed
13152,1385,2025-11-04,Bank Transfer,Completed
13153,2976,2024-09-06,Bank Transfer,Completed
13154,3828,2023-10-22,PayPal,Completed
13155,96,2024-04-26,Invoice,Completed
13156,4692,2024-09-05,PayPal,Returned
13157,4502,2025-05-27,Credit Card,Cancelled
13158,2512,2023-01-28,Invoice,Completed
13159,2263,2024-04-22,Bank Transfer,Cancelled
13160,1055,2025-07-24,Invoice,Cancelled
13161,264,2025-04-18,PayPal,Completed
13162,2706,2025-06-12,Invoice,Completed
13163,2960,2025-08-22,Bank Transfer,Completed
13164,1159,2025-07-28,Bank Transfer,Completed
13165,3235,2025-04-28,Invoice,Completed
13166,3340,2024-09-14,Bank Transfer,Completed
13167,952,2025-12-22,Bank Transfer,Cancelled
13168,4922,2025-01-07,Bank Transfer,Completed
13169,1707,2023-12-03,Credit Card,Completed
13170,280,2024-03-26,Invoice,Completed
13171,2962,2025-05-08,PayPal,Completed
13172,84,2025-11-19,Bank Transfer,Completed
13173,4347,2023-11-07,Credit Card,Completed
13174,4874,2023-06-01,Credit Card,Completed
13175,4013,2025-10-23,Invoice,Completed
13176,3463,2025-11-14,Bank Transfer,Completed
13177,3866,2024-03-07,Bank Transfer,Completed
13178,745,2024-07-03,PayPal,Completed
13179,1136,2025-04-09,Bank Transfer,Completed
13180,3272,2024-05-09,PayPal,Completed
13181,4175,2025-10-19,Credit Card,Completed
13182,1767,2023-07-14,PayPal,Completed
13183,2635,2023-03-18,Credit Card,Completed
13184,4396,2023-12-09,PayPal,Cancelled
13185,4957,2024-03-18,Credit Card,Completed
13186,1749,2023-07-23,Credit Card,Completed
13187,1265,2023-05-04,PayPal,Cancelled
13188,2555,2025-07-03,Invoice,Completed
13189,889,2023-10-18,Credit Card,Completed
13190,1005,2025-11-13,Invoice,Completed
13191,4678,2024-06-22,Bank Transfer,Completed
13192,3153,2025-04-18,Credit Card,Completed
13193,4319,2023-12-27,PayPal,Returned
13194,4908,2024-01-16,Bank Transfer,Completed
13195,3137,2025-01-13,Bank Transfer,Completed
13196,4628,2024-12-29,PayPal,Completed
13197,2006,2025-07-15,Credit Card,Completed
13198,392,2025-07-05,Bank Transfer,Completed
13199,439,2025-04-18,Invoice,Completed
13200,4782,2024-09-25,PayPal,Completed
13201,676,2025-10-31,Credit Card,Completed
13202,2119,2025-03-06,Credit Card,Completed
13203,1745,2025-12-26,Credit Card,Returned
13204,2730,2025-08-29,PayPal,Completed
13205,4656,2023-03-28,Credit Card,Completed
13206,4894,2024-04-28,Credit Card,Completed
13207,1547,2025-01-10,Invoice,Completed
13208,1277,2025-06-02,Invoice,Completed
13209,1616,2024-12-22,Invoice,Completed
13210,3877,2025-07-30,Credit Card,Completed
13211,2292,2024-03-14,PayPal,Completed
13212,458,2023-11-13,PayPal,Completed
13213,4509,2023-04-14,Invoice,Completed
13214,1699,2025-01-11,PayPal,Completed
13215,1072,2025-05-04,Credit Card,Completed
13216,1312,2024-05-04,PayPal,Completed
13217,3679,2025-02-25,Invoice,Completed
13218,1271,2023-04-11,Credit Card,Completed
13219,1255,2023-06-30,Credit Card,Completed
13220,1994,2025-05-16,PayPal,Completed
13221,1085,2024-06-22,Bank Transfer,Completed
13222,2736,2025-04-19,Bank Transfer,Completed
13223,2519,2025-09-09,Bank Transfer,Completed
13224,2559,2025-09-27,Bank Transfer,Completed
13225,3952,2023-10-31,Bank Transfer,Returned
13226,2178,2024-11-05,Invoice,Completed
13227,1434,2025-06-13,PayPal,Completed
13228,3682,2025-07-19,PayPal,Completed
13229,199,2025-07-29,Invoice,Completed
13230,4106,2023-12-30,PayPal,Completed
13231,4535,2023-11-22,Invoice,Completed
13232,1425,2025-01-30,Bank Transfer,Completed
13233,2192,2025-06-20,Bank Transfer,Completed
13234,50,2024-04-26,Credit Card,Completed
13235,4949,2023-07-09,Bank Transfer,Returned
13236,1349,2025-05-29,PayPal,Completed
13237,2758,2024-04-03,Invoice,Completed
13238,1491,2023-10-22,Credit Card,Completed
13239,3958,2023-09-20,Bank Transfer,Completed
13240,1826,2024-04-21,Credit Card,Completed
13241,3203,2025-02-02,Bank Transfer,Cancelled
13242,4886,2024-06-11,Invoice,Completed
13243,682,2023-02-13,Bank Transfer,Completed
13244,1769,2023-06-26,PayPal,Completed
13245,4523,2024-03-24,Invoice,Returned
13246,4690,2025-04-08,Credit Card,Completed
13247,4346,2023-06-28,Bank Transfer,Completed
13248,1039,2024-12-29,Invoice,Completed
13249,3117,2023-08-04,Credit Card,Completed
13250,1635,2023-12-12,PayPal,Completed
13251,4907,2023-10-31,Credit Card,Completed
13252,616,2023-05-06,Credit Card,Completed
13253,4680,2025-04-19,PayPal,Completed
13254,4608,2024-10-12,Invoice,Returned
13255,693,2025-09-08,Credit Card,Cancelled
13256,3555,2023-06-29,PayPal,Completed
13257,3469,2023-09-15,PayPal,Completed
13258,4375,2024-04-11,PayPal,Cancelled
13259,1033,2025-07-12,Invoice,Completed
13260,337,2024-04-10,PayPal,Completed
13261,3926,2024-08-09,PayPal,Completed
13262,718,2024-04-06,Credit Card,Cancelled
13263,3697,2023-05-28,Credit Card,Completed
13264,2382,2025-11-28,Credit Card,Completed
13265,224,2024-12-21,Bank Transfer,Completed
13266,4999,2025-08-01,Invoice,Completed
13267,738,2025-04-07,Invoice,Completed
13268,2483,2024-11-25,Credit Card,Completed
13269,3524,2023-06-13,Bank Transfer,Returned
13270,38,2025-03-24,Invoice,Completed
13271,4574,2023-10-03,Credit Card,Returned
13272,1880,2024-08-16,Bank Transfer,Completed
13273,1558,2025-03-12,Invoice,Completed
13274,2862,2025-07-27,PayPal,Returned
13275,3497,2025-05-01,PayPal,Completed
13276,421,2025-04-19,PayPal,Completed
13277,801,2023-09-22,Credit Card,Completed
13278,685,2024-05-28,Invoice,Completed
13279,1045,2023-03-26,Credit Card,Completed
13280,3837,2025-06-01,Credit Card,Completed
13281,3800,2025-12-05,PayPal,Returned
13282,3777,2024-02-20,Credit Card,Completed
13283,2927,2023-06-10,PayPal,Completed
